experience_coding,python_user,r_user,sql_user,most_used,compensation,category
11.0,False,True,False,Scikit-learn,40701.0,< 10-15 Years
14.5,False,False,False,PyTorch,14184.0,< 10-15 Years
0.91,False,False,False,Keras,51286.0,< 5 Years
0.31,False,False,False,Scikit-learn,27246.0,< 5 Years
2.1,False,False,True,,894.0,< 5 Years
2.6,False,False,False,PyTorch,55032.0,< 5 Years
18.2,False,False,False,PyTorch,293074.0,< 15-20 Years
1.2,False,True,False,,62407.0,< 5 Years
1.3,False,False,True,Scikit-learn,57986.0,< 5 Years
27.7,False,False,True,Keras,197702.0, 25+ Years
0.35,False,False,False,,58495.0,< 5 Years
2.6,False,True,True,TensorFlow,60397.0,< 5 Years
0.43,False,False,True,,51395.0,< 5 Years
1.8,False,False,False,,87556.0,< 5 Years
3.7,False,False,False,PyTorch,4853.0,< 5 Years
0.92,False,False,True,Scikit-learn,4795.0,< 5 Years
7.7,False,False,True,Keras,10487.0,5-10 Years
5.9,False,True,False,Keras,49634.0,5-10 Years
4.4,False,True,True,Scikit-learn,85067.0,< 5 Years
2.1,False,False,True,TensorFlow,60649.0,< 5 Years
4.5,False,False,False,,29055.0,< 5 Years
0.28,False,True,False,,402.0,< 5 Years
2.6,False,False,False,TensorFlow,12966.0,< 5 Years
0.82,False,True,True,,55051.0,< 5 Years
4.8,False,False,False,,55936.0,< 5 Years
0.53,False,False,False,TensorFlow,72312.0,< 5 Years
0.44,False,True,False,,55815.0,< 5 Years
19.8,False,False,False,PyTorch,85996.0,< 15-20 Years
15.5,False,False,False,Scikit-learn,73483.0,< 15-20 Years
0.95,False,False,False,TensorFlow,57116.0,< 5 Years
2.2,False,False,True,Keras,71248.0,< 5 Years
0.51,False,False,False,,2620.0,< 5 Years
2.9,False,False,False,,72617.0,< 5 Years
2.7,False,False,True,Scikit-learn,5838.0,< 5 Years
2.7,False,False,True,,51572.0,< 5 Years
1.9,False,True,False,,70132.0,< 5 Years
2.7,False,True,False,,53668.0,< 5 Years
0.33,False,False,False,,59530.0,< 5 Years
0.62,False,False,False,Scikit-learn,253920.0,< 5 Years
1.9,False,False,False,TensorFlow,549.0,< 5 Years
0.32,False,False,True,PyTorch,755.0,< 5 Years
3.3,False,False,False,Keras,38078.0,< 5 Years
0.54,False,False,False,Scikit-learn,525.0,< 5 Years
0.73,False,False,False,,47261.0,< 5 Years
0.0,False,False,False,,24554.0,< 5 Years
5.5,False,False,False,PyTorch,22085.0,5-10 Years
1.2,False,False,False,Keras,17937.0,< 5 Years
3.9,False,False,False,Scikit-learn,72360.0,< 5 Years
15.1,False,False,True,Keras,18607.0,< 15-20 Years
2.9,False,False,False,Keras,57700.0,< 5 Years
0.83,False,False,True,Scikit-learn,1524.0,< 5 Years
7.6,False,False,False,PyTorch,18712.0,5-10 Years
1.4,False,False,True,PyTorch,53965.0,< 5 Years
3.1,False,False,False,,73004.0,< 5 Years
1.5,False,False,True,TensorFlow,50276.0,< 5 Years
4.2,False,False,False,,54145.0,< 5 Years
0.34,False,True,False,Scikit-learn,322.0,< 5 Years
0.82,False,False,True,,574.0,< 5 Years
16.5,False,False,False,,12801.0,< 15-20 Years
2.4,False,False,True,Keras,71045.0,< 5 Years
0.66,False,False,False,,69120.0,< 5 Years
8.0,False,False,True,PyTorch,82527.0,5-10 Years
6.6,False,True,True,PyTorch,60748.0,5-10 Years
1.0,False,False,True,Scikit-learn,490.0,< 5 Years
4.0,False,False,False,Scikit-learn,72533.0,< 5 Years
5.5,False,False,True,Scikit-learn,4320.0,5-10 Years
7.8,False,False,True,Scikit-learn,57114.0,5-10 Years
2.2,False,False,False,,250.0,< 5 Years
1.3,False,False,False,,54947.0,< 5 Years
1.9,False,True,True,,56963.0,< 5 Years
1.3,False,False,True,Scikit-learn,8316.0,< 5 Years
2.2,False,False,False,Scikit-learn,63330.0,< 5 Years
0.94,False,False,False,,67994.0,< 5 Years
27.8,False,True,True,,61608.0, 25+ Years
1.6,False,False,True,,60833.0,< 5 Years
1.9,False,False,False,TensorFlow,55193.0,< 5 Years
3.9,False,False,True,TensorFlow,1788.0,< 5 Years
0.62,False,False,True,Keras,51397.0,< 5 Years
9.5,False,False,True,TensorFlow,80248.0,5-10 Years
2.4,False,False,False,TensorFlow,54401.0,< 5 Years
3.7,False,False,True,Scikit-learn,72472.0,< 5 Years
6.6,False,False,False,TensorFlow,67690.0,5-10 Years
0.94,False,False,False,,52835.0,< 5 Years
4.8,False,False,False,Scikit-learn,70275.0,< 5 Years
2.9,False,False,False,TensorFlow,1833.0,< 5 Years
0.25,False,False,False,TensorFlow,51048.0,< 5 Years
0.56,False,False,False,,12130.0,< 5 Years
16.8,False,False,False,TensorFlow,4441.0,< 15-20 Years
3.4,False,False,True,Keras,660.0,< 5 Years
3.3,False,False,False,TensorFlow,4356.0,< 5 Years
0.98,False,False,True,Scikit-learn,48658.0,< 5 Years
2.6,False,False,False,Scikit-learn,67022.0,< 5 Years
2.7,False,False,False,,55014.0,< 5 Years
13.3,False,False,False,PyTorch,79549.0,< 10-15 Years
17.3,False,False,True,TensorFlow,61440.0,< 15-20 Years
0.31,False,False,True,,74808.0,< 5 Years
1.7,False,True,False,,69191.0,< 5 Years
1.1,False,False,False,Scikit-learn,5414.0,< 5 Years
2.5,False,False,False,Keras,8027.0,< 5 Years
2.4,False,True,False,,304.0,< 5 Years
1.6,False,False,False,Keras,68620.0,< 5 Years
2.3,False,False,False,,68705.0,< 5 Years
0.69,False,False,False,,3266.0,< 5 Years
1.9,False,True,False,,56404.0,< 5 Years
4.7,False,False,False,Keras,72267.0,< 5 Years
6.9,False,False,False,Scikit-learn,15598.0,5-10 Years
1.8,False,False,False,TensorFlow,756.0,< 5 Years
4.4,False,False,False,Scikit-learn,3064.0,< 5 Years
0.44,False,False,False,,53474.0,< 5 Years
2.4,False,False,True,,3446.0,< 5 Years
0.64,False,False,True,TensorFlow,50527.0,< 5 Years
2.9,False,True,False,,54821.0,< 5 Years
26.6,False,False,True,Keras,154850.0, 25+ Years
3.5,False,False,True,Scikit-learn,65435.0,< 5 Years
0.5,False,False,False,,73399.0,< 5 Years
1.2,False,True,False,Scikit-learn,64946.0,< 5 Years
1.5,False,True,False,Scikit-learn,18800.0,< 5 Years
0.92,False,False,False,TensorFlow,56757.0,< 5 Years
4.0,False,False,True,TensorFlow,2592.0,< 5 Years
0.47,False,False,False,Scikit-learn,16612.0,< 5 Years
4.7,False,False,False,,19143.0,< 5 Years
6.5,False,False,False,Keras,59359.0,5-10 Years
0.5,False,True,False,,120711.0,< 5 Years
4.7,False,True,True,PyTorch,52082.0,< 5 Years
0.75,False,False,True,,67918.0,< 5 Years
0.28,False,True,False,,59017.0,< 5 Years
2.8,False,False,True,,864.0,< 5 Years
2.1,False,False,True,,664.0,< 5 Years
7.3,False,False,True,Scikit-learn,19284.0,5-10 Years
16.1,False,True,True,Scikit-learn,217677.0,< 15-20 Years
0.0,False,False,False,,475180.0,< 5 Years
0.0,False,False,False,,10746.0,< 5 Years
4.8,False,False,False,Scikit-learn,56503.0,< 5 Years
9.8,False,False,True,Scikit-learn,8359.0,5-10 Years
1.7,False,True,True,Keras,378.0,< 5 Years
23.9,False,False,False,TensorFlow,70460.0, 25+ Years
0.92,False,False,True,Scikit-learn,21123.0,< 5 Years
0.7,False,False,True,TensorFlow,62.0,< 5 Years
0.68,False,False,True,TensorFlow,11020.0,< 5 Years
11.3,False,False,True,Scikit-learn,12529.0,< 10-15 Years
23.9,False,False,False,PyTorch,1325993.0, 25+ Years
3.0,False,True,False,,64688.0,< 5 Years
0.62,False,False,False,Keras,71694.0,< 5 Years
4.5,False,True,False,,62257.0,< 5 Years
27.4,False,False,True,TensorFlow,66467.0, 25+ Years
0.0,False,False,False,,57612.0,< 5 Years
3.9,False,True,False,TensorFlow,17739.0,< 5 Years
3.8,False,False,True,TensorFlow,103218.0,< 5 Years
2.4,False,False,True,Scikit-learn,1507.0,< 5 Years
1.1,False,False,True,Scikit-learn,7254.0,< 5 Years
8.5,False,False,False,Scikit-learn,54862.0,5-10 Years
5.4,False,False,True,Keras,27111.0,5-10 Years
10.8,False,True,False,Keras,20031.0,< 10-15 Years
1.6,False,False,True,Scikit-learn,41563.0,< 5 Years
1.7,False,False,False,,67010.0,< 5 Years
4.7,False,False,True,Keras,5784.0,< 5 Years
16.8,False,False,False,,72308.0,< 15-20 Years
3.3,False,True,True,,22030.0,< 5 Years
3.3,False,False,False,Scikit-learn,67377.0,< 5 Years
0.29,False,False,False,Keras,796.0,< 5 Years
10.1,False,False,True,,69368.0,< 10-15 Years
1.1,False,False,True,Scikit-learn,72472.0,< 5 Years
0.67,False,False,False,,63048.0,< 5 Years
0.21,False,False,True,,9892.0,< 5 Years
0.96,False,False,True,Scikit-learn,56203.0,< 5 Years
22.9,False,False,False,Keras,48552.0, 25+ Years
3.5,False,False,False,TensorFlow,72018.0,< 5 Years
0.56,False,False,False,Scikit-learn,13.0,< 5 Years
0.64,False,False,False,,60665.0,< 5 Years
4.9,False,False,True,PyTorch,70969.0,< 5 Years
3.7,False,False,True,Scikit-learn,37353.0,< 5 Years
7.7,False,False,True,TensorFlow,13483.0,5-10 Years
2.6,False,False,True,Scikit-learn,73574.0,< 5 Years
0.44,False,False,False,,53506.0,< 5 Years
3.9,False,False,True,TensorFlow,26289.0,< 5 Years
15.1,False,False,True,,43464.0,< 15-20 Years
4.2,False,False,True,,5122.0,< 5 Years
3.8,False,False,False,TensorFlow,5330.0,< 5 Years
3.7,False,True,True,,8372.0,< 5 Years
0.67,False,False,True,,63035.0,< 5 Years
10.9,False,True,False,,287624.0,< 10-15 Years
1.8,False,False,False,PyTorch,66297.0,< 5 Years
2.7,False,False,False,,74909.0,< 5 Years
2.7,False,True,False,,68897.0,< 5 Years
1.1,False,False,False,TensorFlow,55103.0,< 5 Years
3.9,False,True,True,Scikit-learn,65436.0,< 5 Years
12.2,False,False,False,Scikit-learn,83337.0,< 10-15 Years
29.2,False,False,True,Scikit-learn,220415.0, 25+ Years
0.31,False,False,False,,68892.0,< 5 Years
5.6,False,True,True,Scikit-learn,113998.0,5-10 Years
0.76,False,False,False,,61718.0,< 5 Years
4.8,False,False,False,PyTorch,621.0,< 5 Years
22.8,False,True,True,Scikit-learn,2830.0, 25+ Years
22.1,False,False,True,,174280.0, 25+ Years
9.8,False,False,False,Keras,62136.0,5-10 Years
27.1,False,True,False,Scikit-learn,80095.0, 25+ Years
14.3,False,False,True,,88209.0,< 10-15 Years
3.5,False,False,False,Scikit-learn,64470.0,< 5 Years
6.9,False,False,True,Keras,102277.0,5-10 Years
1.6,False,True,False,,53512.0,< 5 Years
1.5,False,False,True,,71858.0,< 5 Years
0.95,False,False,True,Keras,1481.0,< 5 Years
8.7,False,True,True,Scikit-learn,70758.0,5-10 Years
2.4,False,False,False,Scikit-learn,508.0,< 5 Years
17.0,False,True,False,,17559.0,< 15-20 Years
0.93,False,False,True,,10373.0,< 5 Years
3.8,False,False,False,Keras,57164.0,< 5 Years
2.5,False,True,True,PyTorch,7724.0,< 5 Years
7.1,False,False,False,TensorFlow,54590.0,5-10 Years
29.3,False,True,False,,74891.0, 25+ Years
4.1,False,False,True,PyTorch,325.0,< 5 Years
0.65,False,False,False,Keras,554.0,< 5 Years
2.8,False,True,True,,39643.0,< 5 Years
4.9,False,False,True,Scikit-learn,71105.0,< 5 Years
3.6,False,False,True,Scikit-learn,5051.0,< 5 Years
8.5,False,False,True,PyTorch,11048.0,5-10 Years
0.41,False,False,True,,74783.0,< 5 Years
19.9,False,False,True,TensorFlow,21353.0,< 15-20 Years
4.2,False,False,False,Scikit-learn,682.0,< 5 Years
26.5,False,True,True,Keras,429315.0, 25+ Years
2.6,False,False,True,Scikit-learn,65441.0,< 5 Years
5.4,False,False,False,PyTorch,72536.0,5-10 Years
5.1,False,True,True,,119762.0,5-10 Years
23.1,False,True,False,Scikit-learn,195277.0, 25+ Years
0.5,False,False,False,,69484.0,< 5 Years
7.7,False,False,False,Scikit-learn,185336.0,5-10 Years
6.8,False,False,False,Keras,69491.0,5-10 Years
27.8,False,True,False,Keras,714555.0, 25+ Years
3.9,False,True,True,Scikit-learn,72595.0,< 5 Years
16.5,False,False,False,Scikit-learn,872.0,< 15-20 Years
3.4,False,False,True,Scikit-learn,141.0,< 5 Years
20.3,False,False,True,TensorFlow,268989.0, 25+ Years
1.1,False,False,True,TensorFlow,4006.0,< 5 Years
19.5,False,False,True,Keras,9336.0,< 15-20 Years
2.0,False,False,True,TensorFlow,3085.0,< 5 Years
6.0,False,False,False,Scikit-learn,62835.0,5-10 Years
2.6,False,True,True,Keras,27020.0,< 5 Years
2.3,False,False,False,Scikit-learn,76.0,< 5 Years
0.6,False,True,False,Scikit-learn,38476.0,< 5 Years
1.0,False,False,False,PyTorch,70504.0,< 5 Years
1.1,False,False,True,Scikit-learn,6973.0,< 5 Years
2.7,False,False,False,PyTorch,544.0,< 5 Years
3.9,False,False,False,,58032.0,< 5 Years
0.43,False,False,True,,325.0,< 5 Years
15.1,False,False,False,,74528.0,< 15-20 Years
0.58,False,True,True,,119.0,< 5 Years
29.7,False,False,False,Scikit-learn,20426.0, 25+ Years
6.1,False,False,True,Scikit-learn,41107.0,5-10 Years
1.1,False,False,False,TensorFlow,11114.0,< 5 Years
4.2,False,True,True,Scikit-learn,31534.0,< 5 Years
1.7,False,False,True,TensorFlow,9606.0,< 5 Years
2.5,False,False,True,,62179.0,< 5 Years
1.3,False,False,True,TensorFlow,58568.0,< 5 Years
4.7,False,True,True,Scikit-learn,9603.0,< 5 Years
3.9,False,False,False,,9078.0,< 5 Years
1.6,False,True,False,TensorFlow,943.0,< 5 Years
4.1,False,False,False,PyTorch,52653.0,< 5 Years
0.3,False,False,False,PyTorch,221.0,< 5 Years
3.6,False,False,False,,53034.0,< 5 Years
4.6,False,False,True,TensorFlow,11002.0,< 5 Years
2.1,False,False,True,PyTorch,53292.0,< 5 Years
1.2,False,False,True,Scikit-learn,456.0,< 5 Years
0.32,False,False,True,,71624.0,< 5 Years
1.1,False,False,True,,73324.0,< 5 Years
14.8,False,True,True,Scikit-learn,91644.0,< 10-15 Years
1.9,False,False,False,TensorFlow,11855.0,< 5 Years
9.0,False,False,True,Scikit-learn,23530.0,5-10 Years
2.1,False,False,False,TensorFlow,12407.0,< 5 Years
2.3,False,False,False,Scikit-learn,67512.0,< 5 Years
3.9,False,False,True,TensorFlow,968.0,< 5 Years
0.47,False,False,False,,69126.0,< 5 Years
0.52,False,False,False,Keras,56472.0,< 5 Years
0.74,False,False,False,,63077.0,< 5 Years
4.9,False,True,True,TensorFlow,52625.0,< 5 Years
2.4,False,False,False,Keras,68695.0,< 5 Years
1.4,False,True,True,Keras,6528.0,< 5 Years
2.3,False,False,False,Scikit-learn,64466.0,< 5 Years
2.0,False,False,False,TensorFlow,57584.0,< 5 Years
21.5,False,True,True,Scikit-learn,63587.0, 25+ Years
1.5,False,False,False,Scikit-learn,64878.0,< 5 Years
6.3,False,False,True,Keras,2220.0,5-10 Years
4.5,False,False,False,Keras,65180.0,< 5 Years
0.98,False,False,False,,60218.0,< 5 Years
2.2,False,False,True,Scikit-learn,4645.0,< 5 Years
2.4,False,False,False,Scikit-learn,68252.0,< 5 Years
0.86,False,False,True,,70314.0,< 5 Years
0.39,False,False,True,,766.0,< 5 Years
26.6,False,True,False,TensorFlow,2030.0, 25+ Years
1.3,False,False,False,TensorFlow,54022.0,< 5 Years
0.3,False,True,False,,53318.0,< 5 Years
3.1,False,False,False,,56645.0,< 5 Years
4.7,False,False,False,PyTorch,52326.0,< 5 Years
16.3,False,False,False,PyTorch,97.0,< 15-20 Years
0.0,False,False,False,,11425.0,< 5 Years
5.2,False,True,True,Scikit-learn,36288.0,5-10 Years
2.5,False,False,False,Keras,484.0,< 5 Years
4.2,False,False,True,Keras,4893.0,< 5 Years
29.1,False,False,True,TensorFlow,104484.0, 25+ Years
2.5,False,False,False,,56945.0,< 5 Years
1.1,False,False,False,,52839.0,< 5 Years
1.9,False,False,False,,58164.0,< 5 Years
4.2,False,False,True,Keras,14807.0,< 5 Years
1.2,False,False,False,,2789.0,< 5 Years
1.7,False,True,False,,73427.0,< 5 Years
0.47,False,False,False,,58350.0,< 5 Years
0.84,False,False,True,Scikit-learn,16755.0,< 5 Years
4.1,False,False,True,Scikit-learn,953.0,< 5 Years
0.6,False,False,False,PyTorch,65157.0,< 5 Years
0.48,False,False,False,PyTorch,67006.0,< 5 Years
1.6,False,False,False,TensorFlow,753.0,< 5 Years
2.0,False,False,False,Keras,59231.0,< 5 Years
6.2,False,True,False,,69020.0,5-10 Years
2.7,False,False,False,Scikit-learn,495.0,< 5 Years
1.1,False,False,False,PyTorch,42047.0,< 5 Years
0.9,False,False,False,,64311.0,< 5 Years
0.25,False,False,True,,4314.0,< 5 Years
0.0,False,False,False,,623.0,< 5 Years
3.4,False,False,True,PyTorch,472.0,< 5 Years
1.0,False,False,False,TensorFlow,2724.0,< 5 Years
0.56,False,False,True,Scikit-learn,594.0,< 5 Years
4.3,False,False,True,Keras,10808.0,< 5 Years
10.6,False,False,False,Keras,69254.0,< 10-15 Years
4.8,False,False,False,Keras,340.0,< 5 Years
22.8,False,False,False,Scikit-learn,39388.0, 25+ Years
4.9,False,False,False,PyTorch,837.0,< 5 Years
2.1,False,False,False,,65343.0,< 5 Years
0.62,False,False,False,Scikit-learn,65800.0,< 5 Years
0.41,False,False,False,Keras,639.0,< 5 Years
3.7,False,False,True,TensorFlow,378.0,< 5 Years
9.7,False,True,False,Scikit-learn,248.0,5-10 Years
10.6,False,False,True,,84270.0,< 10-15 Years
0.58,False,False,True,Scikit-learn,88125.0,< 5 Years
1.1,False,False,False,,47405.0,< 5 Years
9.8,False,False,False,,55049.0,5-10 Years
2.9,False,True,False,,61031.0,< 5 Years
0.0,False,False,False,,1869.0,< 5 Years
21.7,False,False,True,Scikit-learn,4317.0, 25+ Years
0.99,False,True,False,Scikit-learn,64635.0,< 5 Years
0.33,False,False,False,,51402.0,< 5 Years
1.3,False,False,False,PyTorch,21777.0,< 5 Years
3.0,False,False,False,Scikit-learn,50854.0,< 5 Years
2.1,False,False,False,,181181.0,< 5 Years
0.72,False,False,False,Scikit-learn,56455.0,< 5 Years
0.4,False,False,False,Scikit-learn,55947.0,< 5 Years
8.7,False,False,True,PyTorch,1516.0,5-10 Years
7.7,False,True,False,PyTorch,74963.0,5-10 Years
20.7,False,False,True,Scikit-learn,283.0, 25+ Years
4.6,False,False,True,PyTorch,24310.0,< 5 Years
8.7,False,False,False,Scikit-learn,46410.0,5-10 Years
0.94,False,True,True,TensorFlow,1773.0,< 5 Years
0.84,False,False,False,,63503.0,< 5 Years
4.7,False,False,False,PyTorch,8517.0,< 5 Years
2.7,False,False,True,Scikit-learn,677.0,< 5 Years
2.3,False,False,False,Scikit-learn,95980.0,< 5 Years
2.7,False,False,False,Scikit-learn,61704.0,< 5 Years
2.7,False,False,True,TensorFlow,2096.0,< 5 Years
0.26,False,False,False,,3332.0,< 5 Years
21.0,False,True,True,,74876.0, 25+ Years
2.7,False,False,False,,53241.0,< 5 Years
3.3,False,False,True,Scikit-learn,65015.0,< 5 Years
4.5,False,False,True,PyTorch,69794.0,< 5 Years
1.1,False,False,True,Scikit-learn,1688.0,< 5 Years
3.9,False,False,False,PyTorch,69211.0,< 5 Years
0.82,False,False,False,PyTorch,66810.0,< 5 Years
1.8,False,False,False,,70512.0,< 5 Years
4.4,False,False,False,PyTorch,70396.0,< 5 Years
1.7,False,False,False,TensorFlow,54649.0,< 5 Years
1.0,False,False,True,Scikit-learn,163626.0,< 5 Years
26.7,False,False,True,,20134.0, 25+ Years
0.63,False,True,True,Scikit-learn,50557.0,< 5 Years
11.3,False,False,False,TensorFlow,67548.0,< 10-15 Years
1.2,False,False,False,,835.0,< 5 Years
2.1,False,False,False,TensorFlow,74524.0,< 5 Years
0.68,False,True,False,,55162.0,< 5 Years
0.99,False,False,True,Scikit-learn,66597.0,< 5 Years
2.4,False,True,True,,73110.0,< 5 Years
1.3,False,False,False,,63709.0,< 5 Years
3.4,False,False,True,PyTorch,181429.0,< 5 Years
2.5,False,False,True,TensorFlow,22534.0,< 5 Years
2.7,False,False,False,Keras,67768.0,< 5 Years
13.7,False,False,True,Scikit-learn,63167.0,< 10-15 Years
0.74,False,False,True,Keras,211.0,< 5 Years
2.9,False,False,False,,68852.0,< 5 Years
3.4,False,True,False,Scikit-learn,63195.0,< 5 Years
24.8,False,True,False,,51234.0, 25+ Years
1.7,False,False,False,Keras,954.0,< 5 Years
12.4,False,False,True,PyTorch,94385.0,< 10-15 Years
2.7,False,True,True,Scikit-learn,67835.0,< 5 Years
6.4,False,True,False,PyTorch,256979.0,5-10 Years
0.41,False,False,False,Keras,67498.0,< 5 Years
15.9,False,True,True,Scikit-learn,10541.0,< 15-20 Years
4.9,False,False,False,Scikit-learn,2743.0,< 5 Years
2.1,False,False,False,Keras,2000.0,< 5 Years
0.91,False,False,True,Scikit-learn,52961.0,< 5 Years
0.42,False,True,False,PyTorch,542.0,< 5 Years
1.1,False,False,False,Keras,68699.0,< 5 Years
4.0,False,False,False,TensorFlow,270.0,< 5 Years
0.99,False,False,True,,73596.0,< 5 Years
0.6,False,False,False,Scikit-learn,791.0,< 5 Years
0.75,False,False,False,,65499.0,< 5 Years
1.0,False,False,True,Scikit-learn,9095.0,< 5 Years
2.8,False,False,True,Scikit-learn,56712.0,< 5 Years
0.88,False,False,False,,64964.0,< 5 Years
1.7,False,True,True,TensorFlow,304.0,< 5 Years
2.6,False,False,False,Keras,27862.0,< 5 Years
4.5,False,False,False,PyTorch,56429.0,< 5 Years
29.5,False,True,True,Scikit-learn,56617.0, 25+ Years
4.8,False,False,True,Scikit-learn,4377.0,< 5 Years
0.68,False,False,False,,66917.0,< 5 Years
3.4,False,False,True,Scikit-learn,40909.0,< 5 Years
11.9,False,False,True,TensorFlow,30501.0,< 10-15 Years
28.0,False,False,False,,95918.0, 25+ Years
0.46,False,False,False,,52440.0,< 5 Years
0.47,False,False,False,,51.0,< 5 Years
7.9,False,False,True,Keras,17570.0,5-10 Years
2.3,False,False,True,Scikit-learn,26060.0,< 5 Years
4.6,False,True,True,,19404.0,< 5 Years
25.6,False,False,True,Scikit-learn,20696.0, 25+ Years
1.2,False,False,False,,53072.0,< 5 Years
5.9,False,True,True,TensorFlow,207422.0,5-10 Years
0.36,False,False,True,,54171.0,< 5 Years
2.4,False,False,False,,67687.0,< 5 Years
0.74,False,True,True,,61813.0,< 5 Years
3.1,False,False,True,,2910.0,< 5 Years
0.98,False,False,False,,851.0,< 5 Years
1.5,False,False,False,,552.0,< 5 Years
24.8,False,False,False,PyTorch,64562.0, 25+ Years
2.9,False,True,True,,70663.0,< 5 Years
5.8,False,False,True,,474.0,5-10 Years
2.2,False,False,False,,64573.0,< 5 Years
0.91,False,False,False,,311.0,< 5 Years
0.25,False,False,True,,804.0,< 5 Years
7.4,False,False,True,TensorFlow,14315.0,5-10 Years
3.3,False,False,True,Scikit-learn,44540.0,< 5 Years
